restaurant_id,market,city_size,cuisine_type,is_chain,acquisition_channel,signup_date,signup_month,signup_cohort,month,plan_id,mrr_eur,is_active,orders,gmv_eur,average_order_value_eur,cancellation_rate,tickets,csat,tenure_months,previous_month_orders,rolling_3m_orders,activity_ratio,cumulative_tickets,peak_orders,peak_order_ratio,trend_3m,months_below_average,next_month_mrr,next_month_active,next_month_gmv,next_month_churn
R-0476,DE,Metro,Chinese,0,Inbound,2025-12-15,2025-12-01,2025-12,2026-06-01,PL-03,159.2,1,114.0,2733.23,23.975701754385966,0.017241379310344827,0.0,,6,90.0,107.33333333333333,1.0621118012422361,1.0,126.0,0.9047619047619048,1.8399999999999999,0.0,159.2,1.0,2777.23,0.0
R-0476,DE,Metro,Chinese,0,Inbound,2025-12-15,2025-12-01,2025-12,2026-07-01,PL-03,159.2,1,116.0,2777.23,23.94163793103448,0.072,1.0,5.0,7,114.0,110.0,1.0545454545454545,2.0,126.0,0.9206349206349206,1.3253012048192772,0.0,159.2,1.0,2416.5299999999997,0.0
R-0476,DE,Metro,Chinese,0,Inbound,2025-12-15,2025-12-01,2025-12,2026-08-01,PL-03,159.2,1,99.0,2416.5299999999997,24.409393939393937,0.08333333333333333,0.0,,8,116.0,106.66666666666667,0.928125,2.0,126.0,0.7857142857142857,1.0158730158730158,0.0,,,,
R-0477,NO,Metro,Kebab,0,Inbound,2026-01-04,2026-01-01,2026-01,2026-01-01,PL-02,99.0,1,19.0,451.4,23.757894736842104,0.05,0.0,,0,,,,0.0,19.0,1.0,,0.0,99.0,1.0,654.41,0.0
R-0477,NO,Metro,Kebab,0,Inbound,2026-01-04,2026-01-01,2026-01,2026-02-01,PL-02,99.0,1,29.0,654.41,22.565862068965515,0.03333333333333333,1.0,5.0,1,19.0,19.0,1.5263157894736843,1.0,29.0,1.0,,0.0,99.0,1.0,1052.49,0.0
R-0477,NO,Metro,Kebab,0,Inbound,2026-01-04,2026-01-01,2026-01,2026-03-01,PL-02,99.0,1,46.0,1052.49,22.88021739130435,0.02127659574468085,3.0,4.333333333333333,2,29.0,24.0,1.9166666666666667,4.0,46.0,1.0,,0.0,99.0,1.0,797.79,0.0
R-0477,NO,Metro,Kebab,0,Inbound,2026-01-04,2026-01-01,2026-01,2026-04-01,PL-02,99.0,1,39.0,797.79,20.456153846153846,0.07142857142857142,0.0,,3,46.0,31.333333333333332,1.2446808510638299,4.0,46.0,0.8478260869565217,,0.0,99.0,1.0,892.92,0.0
R-0477,NO,Metro,Kebab,0,Inbound,2026-01-04,2026-01-01,2026-01,2026-05-01,PL-02,99.0,1,42.0,892.92,21.259999999999998,0.045454545454545456,1.0,2.0,4,39.0,38.0,1.105263157894737,5.0,46.0,0.9130434782608695,2.0,0.0,99.0,1.0,554.65,0.0
R-0477,NO,Metro,Kebab,0,Inbound,2026-01-04,2026-01-01,2026-01,2026-06-01,PL-02,99.0,1,26.0,554.65,21.332692307692305,0.10344827586206896,1.0,3.0,5,42.0,42.333333333333336,0.6141732283464567,6.0,46.0,0.5652173913043478,1.763888888888889,1.0,99.0,1.0,609.49,0.0
R-0477,NO,Metro,Kebab,0,Inbound,2026-01-04,2026-01-01,2026-01,2026-07-01,PL-02,99.0,1,25.0,609.49,24.3796,0.07407407407407407,0.0,,6,26.0,35.666666666666664,0.7009345794392524,6.0,46.0,0.5434782608695652,1.1382978723404256,2.0,0.0,0.0,0.0,1.0
R-0477,NO,Metro,Kebab,0,Inbound,2026-01-04,2026-01-01,2026-01,2026-08-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,7,25.0,31.0,0.0,6.0,46.0,0.0,0.8157894736842105,3.0,,,,
R-0478,DK,Mid,Pizza,0,Paid search,2026-05-09,2026-05-01,2026-05,2026-05-01,PL-01,44.1,1,13.0,313.5,24.115384615384617,0.0,0.0,,0,,,,0.0,13.0,1.0,,0.0,44.1,1.0,470.71,0.0
R-0478,DK,Mid,Pizza,0,Paid search,2026-05-09,2026-05-01,2026-05,2026-06-01,PL-01,44.1,1,21.0,470.71,22.414761904761903,0.0,0.0,,1,13.0,13.0,1.6153846153846154,0.0,21.0,1.0,,0.0,44.1,1.0,735.37,0.0
R-0478,DK,Mid,Pizza,0,Paid search,2026-05-09,2026-05-01,2026-05,2026-07-01,PL-01,44.1,1,29.0,735.37,25.357586206896553,0.03333333333333333,1.0,5.0,2,21.0,17.0,1.7058823529411764,1.0,29.0,1.0,,0.0,44.1,1.0,651.42,0.0
R-0478,DK,Mid,Pizza,0,Paid search,2026-05-09,2026-05-01,2026-05,2026-08-01,PL-01,44.1,1,30.0,651.42,21.714,0.11764705882352941,1.0,4.0,3,29.0,21.0,1.4285714285714286,2.0,30.0,1.0,,0.0,,,,
R-0479,DK,Metro,Burger,0,Inbound,2026-06-20,2026-06-01,2026-06,2026-06-01,PL-03,159.2,1,6.0,150.31,25.051666666666666,0.0,2.0,3.0,0,,,,2.0,6.0,1.0,,0.0,159.2,1.0,860.4,0.0
R-0479,DK,Metro,Burger,0,Inbound,2026-06-20,2026-06-01,2026-06,2026-07-01,PL-03,159.2,1,29.0,860.4,29.66896551724138,0.09375,0.0,,1,6.0,6.0,4.833333333333333,2.0,29.0,1.0,,0.0,159.2,1.0,1066.96,0.0
R-0479,DK,Metro,Burger,0,Inbound,2026-06-20,2026-06-01,2026-06,2026-08-01,PL-03,159.2,1,36.0,1066.96,29.637777777777778,0.02702702702702703,1.0,3.0,2,29.0,17.5,2.057142857142857,3.0,36.0,1.0,,0.0,,,,
R-0480,UK,Metro,Thai,0,Referral,2026-06-17,2026-06-01,2026-06,2026-06-01,PL-02,89.1,1,8.0,268.85,33.60625,0.0,0.0,,0,,,,0.0,8.0,1.0,,0.0,89.1,1.0,1039.57,0.0
R-0480,UK,Metro,Thai,0,Referral,2026-06-17,2026-06-01,2026-06,2026-07-01,PL-02,89.1,1,29.0,1039.57,35.84724137931034,0.03333333333333333,1.0,4.0,1,8.0,8.0,3.625,1.0,29.0,1.0,,0.0,89.1,1.0,951.43,0.0
R-0480,UK,Metro,Thai,0,Referral,2026-06-17,2026-06-01,2026-06,2026-08-01,PL-02,89.1,1,29.0,951.43,32.807931034482756,0.03333333333333333,1.0,5.0,2,29.0,18.5,1.5675675675675675,2.0,29.0,1.0,,0.0,,,,
R-0481,SE,Mid,Unknown,1,Partner,2026-04-08,2026-04-01,2026-04,2026-04-01,PL-02,99.0,1,11.0,565.51,51.41,0.0,1.0,3.0,0,,,,1.0,11.0,1.0,,0.0,99.0,1.0,1754.93,0.0
R-0481,SE,Mid,Unknown,1,Partner,2026-04-08,2026-04-01,2026-04,2026-05-01,PL-02,99.0,1,32.0,1754.93,54.8415625,0.058823529411764705,0.0,,1,11.0,11.0,2.909090909090909,1.0,32.0,1.0,,0.0,99.0,1.0,968.15,0.0
R-0481,SE,Mid,Unknown,1,Partner,2026-04-08,2026-04-01,2026-04,2026-06-01,PL-02,99.0,1,21.0,968.15,46.102380952380955,0.08695652173913043,0.0,,2,32.0,21.5,0.9767441860465116,1.0,32.0,0.65625,,0.0,99.0,1.0,963.71,0.0
R-0481,SE,Mid,Unknown,1,Partner,2026-04-08,2026-04-01,2026-04,2026-07-01,PL-02,99.0,1,20.0,963.71,48.185500000000005,0.047619047619047616,1.0,4.0,3,21.0,21.333333333333332,0.9375,2.0,32.0,0.625,,0.0,99.0,1.0,1200.97,0.0
R-0481,SE,Mid,Unknown,1,Partner,2026-04-08,2026-04-01,2026-04,2026-08-01,PL-02,99.0,1,24.0,1200.97,50.040416666666665,0.04,0.0,,4,20.0,24.333333333333332,0.9863013698630138,2.0,32.0,0.75,2.212121212121212,0.0,,,,
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2025-12-01,PL-01,49.0,1,3.0,127.75,42.583333333333336,0.0,0.0,,0,,,,0.0,3.0,1.0,,0.0,49.0,1.0,589.36,0.0
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2026-01-01,PL-01,49.0,1,16.0,589.36,36.835,0.0,0.0,,1,3.0,3.0,5.333333333333333,0.0,16.0,1.0,,0.0,49.0,1.0,306.66,0.0
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2026-02-01,PL-01,49.0,1,8.0,306.66,38.3325,0.1111111111111111,0.0,,2,16.0,9.5,0.8421052631578947,0.0,16.0,0.5,,1.0,49.0,1.0,724.98,0.0
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2026-03-01,PL-01,49.0,1,21.0,724.98,34.52285714285714,0.045454545454545456,0.0,,3,8.0,9.0,2.3333333333333335,0.0,21.0,1.0,,1.0,49.0,1.0,731.69,0.0
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2026-04-01,PL-01,49.0,1,21.0,731.69,34.84238095238096,0.0,0.0,,4,21.0,15.0,1.4,0.0,21.0,1.0,5.0,1.0,49.0,1.0,943.19,0.0
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2026-05-01,PL-01,49.0,1,25.0,943.19,37.7276,0.0,1.0,5.0,5,21.0,16.666666666666668,1.5,1.0,25.0,1.0,1.7543859649122808,1.0,49.0,1.0,936.26,0.0
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2026-06-01,PL-01,49.0,1,21.0,936.26,44.58380952380952,0.0,1.0,5.0,6,25.0,22.333333333333332,0.9402985074626866,2.0,25.0,0.84,2.4814814814814814,0.0,49.0,1.0,978.3199999999999,0.0
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2026-07-01,PL-01,49.0,1,27.0,978.3199999999999,36.23407407407407,0.06896551724137931,0.0,,7,21.0,22.333333333333332,1.2089552238805972,2.0,27.0,1.0,1.4888888888888887,0.0,49.0,1.0,759.11,0.0
R-0482,NO,Mid,Thai,0,Paid search,2025-12-07,2025-12-01,2025-12,2026-08-01,PL-01,49.0,1,20.0,759.11,37.9555,0.047619047619047616,1.0,4.0,8,27.0,24.333333333333332,0.8219178082191781,3.0,27.0,0.7407407407407407,1.4599999999999997,1.0,,,,
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2025-10-01,PL-02,84.15,1,11.0,416.39,37.85363636363636,0.15384615384615385,0.0,,0,,,,0.0,11.0,1.0,,0.0,84.15,1.0,704.9,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2025-11-01,PL-02,84.15,1,21.0,704.9,33.56666666666666,0.0,0.0,,1,11.0,11.0,1.9090909090909092,0.0,21.0,1.0,,0.0,0.0,0.0,0.0,1.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2025-12-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,2,21.0,16.0,0.0,0.0,21.0,0.0,,1.0,0.0,0.0,0.0,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2026-01-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,3,0.0,10.666666666666666,0.0,0.0,21.0,0.0,,2.0,0.0,0.0,0.0,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2026-02-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,4,0.0,7.0,0.0,0.0,21.0,0.0,0.6363636363636364,3.0,0.0,0.0,0.0,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2026-03-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,5,0.0,0.0,,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2026-04-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,6,0.0,0.0,,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2026-05-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,7,0.0,0.0,,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2026-06-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,8,0.0,0.0,,0.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2026-07-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,9,0.0,0.0,,0.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0
R-0483,DK,Metro,Indian,0,Referral,2025-10-20,2025-10-01,2025-10,2026-08-01,,0.0,0,0.0,0.0,0.0,0.0,0.0,,10,0.0,0.0,,0.0,21.0,0.0,,0.0,,,,
R-0484,DK,Mid,Kebab,0,Partner,2026-01-05,2026-01-01,2026-01,2026-01-01,PL-01,49.0,1,5.0,102.16000000000001,20.432000000000002,0.0,0.0,,0,,,,0.0,5.0,1.0,,0.0,49.0,1.0,207.88,0.0
R-0484,DK,Mid,Kebab,0,Partner,2026-01-05,2026-01-01,2026-01,2026-02-01,PL-01,49.0,1,11.0,207.88,18.89818181818182,0.08333333333333333,0.0,,1,5.0,5.0,2.2,0.0,11.0,1.0,,0.0,49.0,1.0,328.78000000000003,0.0
R-0484,DK,Mid,Kebab,0,Partner,2026-01-05,2026-01-01,2026-01,2026-03-01,PL-01,49.0,1,14.0,328.78000000000003,23.484285714285715,0.0,0.0,,2,11.0,8.0,1.75,0.0,14.0,1.0,,0.0,49.0,1.0,471.26,0.0
R-0484,DK,Mid,Kebab,0,Partner,2026-01-05,2026-01-01,2026-01,2026-04-01,PL-01,49.0,1,26.0,471.26,18.125384615384615,0.037037037037037035,0.0,,3,14.0,10.0,2.6,0.0,26.0,1.0,,0.0,49.0,1.0,654.23,0.0
R-0484,DK,Mid,Kebab,0,Partner,2026-01-05,2026-01-01,2026-01,2026-05-01,PL-01,49.0,1,31.0,654.23,21.104193548387098,0.08823529411764706,1.0,4.0,4,26.0,17.0,1.8235294117647058,1.0,31.0,1.0,3.4,0.0,49.0,1.0,367.34,0.0
R-0484,DK,Mid,Kebab,0,Partner,2026-01-05,2026-01-01,2026-01,2026-06-01,PL-01,49.0,1,19.0,367.34,19.333684210526314,0.13636363636363635,0.0,,5,31.0,23.666666666666668,0.8028169014084506,1.0,31.0,0.6129032258064516,2.9583333333333335,1.0,49.0,1.0,256.76,0.0
R-0484,DK,Mid,Kebab,0,Partner,2026-01-05,2026-01-01,2026-01,2026-07-01,PL-01,49.0,1,12.0,256.76,21.396666666666665,0.0,0.0,,6,19.0,25.333333333333332,0.4736842105263158,1.0,31.0,0.3870967741935484,2.533333333333333,2.0,49.0,1.0,199.09,0.0
R-0484,DK,Mid,Kebab,0,Partner,2026-01-05,2026-01-01,2026-01,2026-08-01,PL-01,49.0,1,10.0,199.09,19.909,0.16666666666666666,0.0,,7,12.0,20.666666666666668,0.48387096774193544,1.0,31.0,0.3225806451612903,1.215686274509804,3.0,,,,
R-0485,DK,Small,Pizza,0,Partner,2026-08-25,2026-08-01,2026-08,2026-08-01,PL-01,49.0,1,1.0,25.24,25.24,0.0,0.0,,0,,,,0.0,1.0,1.0,,0.0,,,,
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2025-12-01,PL-03,199.0,1,68.0,1362.58,20.037941176470586,0.02857142857142857,1.0,3.0,0,,,,1.0,68.0,1.0,,0.0,199.0,1.0,1426.53,0.0
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2026-01-01,PL-03,199.0,1,70.0,1426.53,20.379,0.0410958904109589,1.0,3.0,1,68.0,68.0,1.0294117647058822,2.0,70.0,1.0,,0.0,199.0,1.0,1691.52,0.0
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2026-02-01,PL-03,199.0,1,86.0,1691.52,19.668837209302325,0.0851063829787234,4.0,3.0,2,70.0,69.0,1.2463768115942029,6.0,86.0,1.0,,0.0,349.0,1.0,2381.39,0.0
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2026-03-01,PL-04,349.0,1,119.0,2381.39,20.011680672268906,0.032520325203252036,0.0,,3,86.0,74.66666666666667,1.59375,6.0,119.0,1.0,,0.0,349.0,1.0,2635.42,0.0
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2026-04-01,PL-04,349.0,1,134.0,2635.42,19.667313432835822,0.056338028169014086,1.0,5.0,4,119.0,91.66666666666667,1.4618181818181817,7.0,134.0,1.0,1.3480392156862746,0.0,349.0,1.0,2714.2,0.0
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2026-05-01,PL-04,349.0,1,130.0,2714.2,20.878461538461536,0.029850746268656716,1.0,4.0,5,134.0,113.0,1.1504424778761062,8.0,134.0,0.9701492537313433,1.6376811594202898,0.0,349.0,1.0,2511.26,0.0
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2026-06-01,PL-04,349.0,1,121.0,2511.26,20.75421487603306,0.032,0.0,,6,130.0,127.66666666666667,0.9477806788511749,8.0,134.0,0.9029850746268657,1.7098214285714286,0.0,349.0,1.0,2915.2,0.0
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2026-07-01,PL-04,349.0,1,142.0,2915.2,20.52957746478873,0.05333333333333334,1.0,1.0,7,121.0,128.33333333333334,1.1064935064935064,9.0,142.0,1.0,1.4000000000000001,0.0,349.0,1.0,2189.73,0.0
R-0486,DK,Metro,Kebab,0,Referral,2025-12-03,2025-12-01,2025-12,2026-08-01,PL-04,349.0,1,112.0,2189.73,19.551160714285714,0.05084745762711865,1.0,5.0,8,142.0,131.0,0.8549618320610687,10.0,142.0,0.7887323943661971,1.1592920353982301,0.0,,,,
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-04-01,PL-01,49.0,1,2.0,117.75,58.875,0.0,0.0,,0,,,,0.0,2.0,1.0,,0.0,49.0,1.0,787.4,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-05-01,PL-01,49.0,1,23.0,787.4,34.23478260869565,0.041666666666666664,0.0,,1,2.0,2.0,11.5,0.0,23.0,1.0,,0.0,49.0,1.0,1268.28,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-06-01,PL-01,49.0,1,35.0,1268.28,36.23657142857143,0.0,1.0,5.0,2,23.0,12.5,2.8,1.0,35.0,1.0,,0.0,49.0,1.0,927.3199999999999,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-07-01,PL-01,49.0,1,29.0,927.3199999999999,31.976551724137927,0.03333333333333333,1.0,4.0,3,35.0,20.0,1.45,2.0,35.0,0.8285714285714286,,0.0,49.0,1.0,1216.77,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-08-01,PL-01,49.0,1,35.0,1216.77,34.764857142857146,0.05405405405405406,0.0,,4,29.0,29.0,1.206896551724138,2.0,35.0,1.0,14.5,0.0,49.0,1.0,972.14,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-09-01,PL-01,49.0,1,29.0,972.14,33.52206896551724,0.0,1.0,4.0,5,35.0,33.0,0.8787878787878788,3.0,35.0,0.8285714285714286,2.64,0.0,49.0,1.0,628.6800000000001,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-10-01,PL-01,49.0,1,19.0,628.6800000000001,33.08842105263158,0.05,0.0,,6,29.0,31.0,0.6129032258064516,3.0,35.0,0.5428571428571428,1.55,1.0,49.0,1.0,1158.27,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-11-01,PL-01,49.0,1,32.0,1158.27,36.1959375,0.0,0.0,,7,19.0,27.666666666666668,1.1566265060240963,3.0,35.0,0.9142857142857143,0.9540229885057472,1.0,49.0,1.0,1325.28,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2025-12-01,PL-01,49.0,1,42.0,1325.28,31.554285714285715,0.023255813953488372,0.0,,8,32.0,26.666666666666668,1.575,3.0,42.0,1.0,0.8080808080808081,1.0,49.0,1.0,640.47,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2026-01-01,PL-01,49.0,1,17.0,640.47,37.674705882352946,0.05555555555555555,2.0,4.5,9,42.0,31.0,0.5483870967741935,5.0,42.0,0.40476190476190477,1.0,2.0,49.0,1.0,618.13,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2026-02-01,PL-01,49.0,1,18.0,618.13,34.340555555555554,0.0,0.0,,10,17.0,30.333333333333332,0.5934065934065934,5.0,42.0,0.42857142857142855,1.0963855421686746,2.0,49.0,1.0,752.29,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2026-03-01,PL-01,49.0,1,25.0,752.29,30.0916,0.0,0.0,,11,18.0,25.666666666666668,0.974025974025974,5.0,42.0,0.5952380952380952,0.9625,2.0,49.0,1.0,1344.78,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2026-04-01,PL-01,49.0,1,39.0,1344.78,34.48153846153846,0.0,0.0,,12,25.0,20.0,1.95,5.0,42.0,0.9285714285714286,0.6451612903225806,2.0,49.0,1.0,977.52,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2026-05-01,PL-01,49.0,1,33.0,977.52,29.62181818181818,0.05714285714285714,1.0,1.0,13,39.0,27.333333333333332,1.2073170731707317,6.0,42.0,0.7857142857142857,0.9010989010989011,1.0,49.0,1.0,987.9399999999999,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2026-06-01,PL-01,49.0,1,30.0,987.9399999999999,32.931333333333335,0.0,1.0,5.0,14,33.0,32.333333333333336,0.9278350515463917,7.0,42.0,0.7142857142857143,1.2597402597402598,0.0,49.0,1.0,702.38,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2026-07-01,PL-01,49.0,1,20.0,702.38,35.119,0.047619047619047616,3.0,2.0,15,30.0,34.0,0.5882352941176471,10.0,42.0,0.47619047619047616,1.7,1.0,49.0,1.0,1083.26,0.0
R-0487,DK,Mid,Indian,1,Direct sales,2025-04-26,2025-04-01,2025-04,2026-08-01,PL-01,49.0,1,29.0,1083.26,37.353793103448275,0.06451612903225806,0.0,,16,20.0,27.666666666666668,1.0481927710843373,10.0,42.0,0.6904761904761905,1.0121951219512195,1.0,,,,
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2025-08-01,PL-02,99.0,1,0.0,0.0,0.0,1.0,2.0,3.0,0,,,,2.0,0.0,,,0.0,99.0,1.0,730.78,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2025-09-01,PL-02,99.0,1,24.0,730.78,30.449166666666667,0.0,1.0,3.0,1,0.0,0.0,,3.0,24.0,1.0,,0.0,99.0,1.0,813.6,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2025-10-01,PL-02,99.0,1,28.0,813.6,29.057142857142857,0.034482758620689655,0.0,,2,24.0,12.0,2.3333333333333335,3.0,28.0,1.0,,0.0,99.0,1.0,1005.33,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2025-11-01,PL-02,99.0,1,33.0,1005.33,30.464545454545455,0.13157894736842105,0.0,,3,28.0,17.333333333333332,1.903846153846154,3.0,33.0,1.0,,0.0,99.0,1.0,804.36,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2025-12-01,PL-02,99.0,1,27.0,804.36,29.79111111111111,0.1,1.0,4.0,4,33.0,28.333333333333332,0.9529411764705883,4.0,33.0,0.8181818181818182,,0.0,99.0,1.0,1206.6,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2026-01-01,PL-02,99.0,1,42.0,1206.6,28.728571428571428,0.045454545454545456,0.0,,5,27.0,29.333333333333332,1.4318181818181819,4.0,42.0,1.0,2.444444444444444,0.0,99.0,1.0,1183.92,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2026-02-01,PL-02,99.0,1,41.0,1183.92,28.876097560975612,0.0,0.0,,6,42.0,34.0,1.2058823529411764,4.0,42.0,0.9761904761904762,1.9615384615384617,0.0,99.0,1.0,623.1899999999999,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2026-03-01,PL-02,99.0,1,23.0,623.1899999999999,27.095217391304345,0.041666666666666664,1.0,5.0,7,41.0,36.666666666666664,0.6272727272727273,5.0,42.0,0.5476190476190477,1.2941176470588236,1.0,99.0,1.0,924.13,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2026-04-01,PL-02,99.0,1,34.0,924.13,27.18029411764706,0.05555555555555555,0.0,,8,23.0,35.333333333333336,0.9622641509433961,5.0,42.0,0.8095238095238095,1.2045454545454546,1.0,99.0,1.0,1623.99,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2026-05-01,PL-02,99.0,1,54.0,1623.99,30.073888888888888,0.01818181818181818,1.0,4.0,9,34.0,32.666666666666664,1.653061224489796,6.0,54.0,1.0,0.9607843137254901,1.0,99.0,1.0,1078.25,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2026-06-01,PL-02,99.0,1,34.0,1078.25,31.71323529411765,0.02857142857142857,1.0,4.0,10,54.0,37.0,0.918918918918919,7.0,54.0,0.6296296296296297,1.0090909090909093,1.0,99.0,1.0,1077.76,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2026-07-01,PL-02,99.0,1,37.0,1077.76,29.12864864864865,0.075,3.0,4.0,11,34.0,40.666666666666664,0.9098360655737705,10.0,54.0,0.6851851851851852,1.150943396226415,0.0,99.0,1.0,957.89,0.0
R-0488,DK,Small,Indian,0,Referral,2025-08-21,2025-08-01,2025-08,2026-08-01,PL-02,99.0,1,33.0,957.89,29.026969696969697,0.08333333333333333,1.0,3.0,12,37.0,41.666666666666664,0.792,11.0,54.0,0.6111111111111112,1.2755102040816326,1.0,,,,
R-0489,NO,Metro,Pizza,0,Direct sales,2026-02-03,2026-02-01,2026-02,2026-02-01,PL-01,49.0,1,9.0,266.75,29.63888888888889,0.1,0.0,,0,,,,0.0,9.0,1.0,,0.0,49.0,1.0,358.18,0.0
R-0489,NO,Metro,Pizza,0,Direct sales,2026-02-03,2026-02-01,2026-02,2026-03-01,PL-01,49.0,1,14.0,358.18,25.584285714285716,0.0,0.0,,1,9.0,9.0,1.5555555555555556,0.0,14.0,1.0,,0.0,49.0,1.0,560.28,0.0
R-0489,NO,Metro,Pizza,0,Direct sales,2026-02-03,2026-02-01,2026-02,2026-04-01,PL-01,49.0,1,22.0,560.28,25.467272727272725,0.043478260869565216,0.0,,2,14.0,11.5,1.9130434782608696,0.0,22.0,1.0,,0.0,49.0,1.0,476.43,0.0
