order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status,order_month,is_completed,net_order_value_eur
ORD-0032179,R-0068,2026-05-30,27.13,web,delivery,completed,2026-05-01,1,27.13
ORD-0140917,R-0346,2026-05-30,19.14,web,delivery,completed,2026-05-01,1,19.14
ORD-0142026,R-0348,2026-05-30,46.23,web,delivery,completed,2026-05-01,1,46.23
ORD-0082020,R-0188,2026-05-30,15.74,web,pickup,cancelled,2026-05-01,0,0.0
ORD-0141285,R-0347,2026-05-30,91.14,app,delivery,completed,2026-05-01,1,91.14
ORD-0032016,R-0066,2026-05-30,27.38,web,pickup,completed,2026-05-01,1,27.38
ORD-0224538,R-0524,2026-05-30,37.59,app,pickup,completed,2026-05-01,1,37.59
ORD-0013714,R-0023,2026-05-30,18.75,app,delivery,refunded,2026-05-01,0,0.0
ORD-0103938,R-0232,2026-05-30,20.64,web,pickup,completed,2026-05-01,1,20.64
ORD-0062465,R-0154,2026-05-30,37.34,web,delivery,completed,2026-05-01,1,37.34
ORD-0224166,R-0520,2026-05-30,27.0,app,delivery,completed,2026-05-01,1,27.0
ORD-0093057,R-0210,2026-05-30,42.39,web,delivery,completed,2026-05-01,1,42.39
ORD-0189293,R-0431,2026-05-30,21.65,app,delivery,cancelled,2026-05-01,0,0.0
ORD-0140843,R-0346,2026-05-30,29.09,web,delivery,completed,2026-05-01,1,29.09
ORD-0032181,R-0068,2026-05-30,50.11,app,delivery,completed,2026-05-01,1,50.11
ORD-0103947,R-0232,2026-05-30,18.97,web,delivery,completed,2026-05-01,1,18.97
ORD-0061461,R-0153,2026-05-30,17.39,web,pickup,completed,2026-05-01,1,17.39
ORD-0077928,R-0180,2026-05-30,37.81,app,delivery,completed,2026-05-01,1,37.81
ORD-0142095,R-0348,2026-05-30,56.48,app,pickup,completed,2026-05-01,1,56.48
ORD-0142090,R-0348,2026-05-30,55.34,app,delivery,completed,2026-05-01,1,55.34
ORD-0000488,R-0003,2026-05-30,20.28,web,delivery,completed,2026-05-01,1,20.28
ORD-0062427,R-0154,2026-05-30,11.7,web,delivery,completed,2026-05-01,1,11.7
ORD-0140858,R-0346,2026-05-30,20.44,web,delivery,completed,2026-05-01,1,20.44
ORD-0013744,R-0023,2026-05-30,13.44,app,pickup,completed,2026-05-01,1,13.44
ORD-0077932,R-0180,2026-05-30,26.02,web,delivery,completed,2026-05-01,1,26.02
ORD-0142080,R-0348,2026-05-30,38.52,web,pickup,completed,2026-05-01,1,38.52
ORD-0140865,R-0346,2026-05-30,31.12,web,pickup,completed,2026-05-01,1,31.12
ORD-0011947,R-0021,2026-05-30,28.01,app,pickup,completed,2026-05-01,1,28.01
ORD-0032009,R-0066,2026-05-30,48.44,web,delivery,cancelled,2026-05-01,0,0.0
ORD-0063282,R-0155,2026-05-30,20.63,web,delivery,completed,2026-05-01,1,20.63
ORD-0093067,R-0210,2026-05-30,76.22,app,delivery,completed,2026-05-01,1,76.22
ORD-0013739,R-0023,2026-05-30,19.44,web,delivery,completed,2026-05-01,1,19.44
ORD-0078607,R-0181,2026-05-30,23.98,app,pickup,completed,2026-05-01,1,23.98
ORD-0223633,R-0519,2026-05-30,9.74,app,delivery,completed,2026-05-01,1,9.74
ORD-0223640,R-0519,2026-05-30,12.93,web,pickup,completed,2026-05-01,1,12.93
ORD-0063273,R-0155,2026-05-30,24.2,web,delivery,completed,2026-05-01,1,24.2
ORD-0145011,R-0352,2026-05-30,28.11,web,delivery,completed,2026-05-01,1,28.11
ORD-0145028,R-0352,2026-05-30,23.21,app,pickup,completed,2026-05-01,1,23.21
ORD-0139574,R-0340,2026-05-30,28.17,app,delivery,completed,2026-05-01,1,28.17
ORD-0059102,R-0142,2026-05-30,20.84,app,delivery,completed,2026-05-01,1,20.84
ORD-0063913,R-0157,2026-05-30,13.02,web,delivery,completed,2026-05-01,1,13.02
ORD-0145146,R-0352,2026-05-30,38.55,app,delivery,completed,2026-05-01,1,38.55
ORD-0227885,R-0531,2026-05-30,26.61,web,delivery,completed,2026-05-01,1,26.61
ORD-0145145,R-0352,2026-05-30,52.0,app,pickup,completed,2026-05-01,1,52.0
ORD-0221182,R-0513,2026-05-30,26.25,app,delivery,completed,2026-05-01,1,26.25
ORD-0227880,R-0531,2026-05-30,26.29,web,pickup,completed,2026-05-01,1,26.29
ORD-0013855,R-0023,2026-05-30,19.11,app,delivery,completed,2026-05-01,1,19.11
ORD-0138012,R-0338,2026-05-30,20.72,web,delivery,completed,2026-05-01,1,20.72
ORD-0227422,R-0530,2026-05-30,53.61,web,delivery,completed,2026-05-01,1,53.61
ORD-0221196,R-0513,2026-05-30,26.6,app,delivery,refunded,2026-05-01,0,0.0
ORD-0093019,R-0210,2026-05-30,72.42,web,pickup,completed,2026-05-01,1,72.42
ORD-0145128,R-0352,2026-05-30,32.61,web,delivery,completed,2026-05-01,1,32.61
ORD-0063393,R-0155,2026-05-30,29.61,app,delivery,completed,2026-05-01,1,29.61
ORD-0063390,R-0155,2026-05-30,23.87,web,delivery,completed,2026-05-01,1,23.87
ORD-0032250,R-0069,2026-05-30,27.67,app,delivery,completed,2026-05-01,1,27.67
ORD-0063387,R-0155,2026-05-30,16.64,app,pickup,completed,2026-05-01,1,16.64
ORD-0145114,R-0352,2026-05-30,22.77,web,delivery,completed,2026-05-01,1,22.77
ORD-0138029,R-0338,2026-05-30,27.96,app,delivery,completed,2026-05-01,1,27.96
ORD-0145168,R-0352,2026-05-30,44.74,web,delivery,completed,2026-05-01,1,44.74
ORD-0013843,R-0023,2026-05-30,16.65,app,pickup,completed,2026-05-01,1,16.65
ORD-0145171,R-0352,2026-05-30,15.53,web,delivery,completed,2026-05-01,1,15.53
ORD-0137973,R-0338,2026-05-30,20.96,web,delivery,completed,2026-05-01,1,20.96
ORD-0191351,R-0437,2026-05-30,33.84,web,delivery,completed,2026-05-01,1,33.84
ORD-0228761,R-0533,2026-05-30,22.65,web,delivery,completed,2026-05-01,1,22.65
ORD-0188828,R-0430,2026-05-30,24.6,app,delivery,completed,2026-05-01,1,24.6
ORD-0063947,R-0157,2026-05-30,47.13,web,delivery,completed,2026-05-01,1,47.13
ORD-0221146,R-0513,2026-05-30,25.12,app,delivery,completed,2026-05-01,1,25.12
ORD-0137929,R-0338,2026-05-30,12.39,app,delivery,completed,2026-05-01,1,12.39
ORD-0221148,R-0513,2026-05-30,15.09,app,delivery,completed,2026-05-01,1,15.09
ORD-0228753,R-0533,2026-05-30,22.37,app,delivery,completed,2026-05-01,1,22.37
ORD-0011035,R-0017,2026-05-30,42.75,web,pickup,completed,2026-05-01,1,42.75
ORD-0137942,R-0338,2026-05-30,22.14,app,delivery,completed,2026-05-01,1,22.14
ORD-0034649,R-0074,2026-05-30,32.05,app,delivery,completed,2026-05-01,1,32.05
ORD-0077878,R-0180,2026-05-30,26.62,web,delivery,completed,2026-05-01,1,26.62
ORD-0104001,R-0232,2026-05-30,19.4,app,delivery,completed,2026-05-01,1,19.4
ORD-0145181,R-0352,2026-05-30,26.55,app,pickup,completed,2026-05-01,1,26.55
ORD-0190908,R-0435,2026-05-30,23.88,app,delivery,completed,2026-05-01,1,23.88
ORD-0104000,R-0232,2026-05-30,12.41,web,delivery,completed,2026-05-01,1,12.41
ORD-0082048,R-0188,2026-05-30,45.43,web,delivery,completed,2026-05-01,1,45.43
ORD-0058480,R-0141,2026-05-30,40.32,app,pickup,completed,2026-05-01,1,40.32
ORD-0188848,R-0430,2026-05-30,17.8,app,pickup,completed,2026-05-01,1,17.8
ORD-0137977,R-0338,2026-05-30,16.59,app,delivery,completed,2026-05-01,1,16.59
ORD-0063375,R-0155,2026-05-30,29.79,app,pickup,completed,2026-05-01,1,29.79
ORD-0226998,R-0529,2026-05-30,26.24,app,pickup,completed,2026-05-01,1,26.24
ORD-0190893,R-0435,2026-05-30,21.03,web,delivery,cancelled,2026-05-01,0,0.0
ORD-0221927,R-0515,2026-05-30,58.77,app,pickup,completed,2026-05-01,1,58.77
ORD-0226959,R-0529,2026-05-30,16.28,app,pickup,completed,2026-05-01,1,16.28
ORD-0190877,R-0435,2026-05-30,31.9,app,delivery,completed,2026-05-01,1,31.9
ORD-0145060,R-0352,2026-05-30,28.33,web,delivery,completed,2026-05-01,1,28.33
ORD-0110084,R-0248,2026-05-30,13.78,web,delivery,completed,2026-05-01,1,13.78
ORD-0063346,R-0155,2026-05-30,32.58,app,delivery,completed,2026-05-01,1,32.58
ORD-0226948,R-0529,2026-05-30,37.94,web,pickup,completed,2026-05-01,1,37.94
ORD-0110083,R-0248,2026-05-30,38.07,app,pickup,completed,2026-05-01,1,38.07
ORD-0103905,R-0232,2026-05-30,16.78,web,pickup,completed,2026-05-01,1,16.78
ORD-0139553,R-0340,2026-05-30,32.19,app,delivery,completed,2026-05-01,1,32.19
ORD-0226943,R-0529,2026-05-30,13.86,web,delivery,completed,2026-05-01,1,13.86
ORD-0139557,R-0340,2026-05-30,21.56,web,delivery,completed,2026-05-01,1,21.56
ORD-0061043,R-0151,2026-05-30,73.62,web,delivery,completed,2026-05-01,1,73.62
ORD-0226937,R-0529,2026-05-30,10.25,web,pickup,completed,2026-05-01,1,10.25
ORD-0145038,R-0352,2026-05-30,21.74,app,pickup,completed,2026-05-01,1,21.74
ORD-0000499,R-0003,2026-05-30,19.82,app,delivery,completed,2026-05-01,1,19.82
ORD-0082038,R-0188,2026-05-30,36.72,web,delivery,completed,2026-05-01,1,36.72
ORD-0226932,R-0529,2026-05-30,18.56,app,pickup,completed,2026-05-01,1,18.56
ORD-0145032,R-0352,2026-05-30,35.61,app,delivery,completed,2026-05-01,1,35.61
ORD-0221925,R-0515,2026-05-30,38.76,web,pickup,completed,2026-05-01,1,38.76
ORD-0060923,R-0148,2026-05-30,22.01,web,pickup,completed,2026-05-01,1,22.01
ORD-0139516,R-0340,2026-05-30,23.31,web,delivery,completed,2026-05-01,1,23.31
ORD-0145077,R-0352,2026-05-30,26.28,web,delivery,completed,2026-05-01,1,26.28
ORD-0145111,R-0352,2026-05-30,83.18,app,delivery,completed,2026-05-01,1,83.18
ORD-0138045,R-0338,2026-05-30,31.33,web,delivery,completed,2026-05-01,1,31.33
ORD-0138049,R-0338,2026-05-30,12.25,web,delivery,completed,2026-05-01,1,12.25
ORD-0145109,R-0352,2026-05-30,31.8,app,delivery,completed,2026-05-01,1,31.8
ORD-0011705,R-0020,2026-05-30,17.49,app,delivery,completed,2026-05-01,1,17.49
ORD-0253056,R-0594,2026-05-30,60.74,app,pickup,completed,2026-05-01,1,60.74
ORD-0221635,R-0514,2026-05-30,26.97,web,delivery,completed,2026-05-01,1,26.97
ORD-0221636,R-0514,2026-05-30,23.39,app,delivery,completed,2026-05-01,1,23.39
ORD-0110101,R-0248,2026-05-30,42.24,app,pickup,completed,2026-05-01,1,42.24
ORD-0145216,R-0352,2026-05-30,37.4,web,pickup,completed,2026-05-01,1,37.4
ORD-0190889,R-0435,2026-05-30,15.78,app,delivery,completed,2026-05-01,1,15.78
ORD-0145092,R-0352,2026-05-30,33.95,web,delivery,cancelled,2026-05-01,0,0.0
ORD-0060916,R-0148,2026-05-30,14.29,app,delivery,completed,2026-05-01,1,14.29
ORD-0221908,R-0515,2026-05-30,93.55,app,delivery,completed,2026-05-01,1,93.55
ORD-0063357,R-0155,2026-05-30,36.81,web,delivery,completed,2026-05-01,1,36.81
ORD-0013831,R-0023,2026-05-30,26.35,app,delivery,cancelled,2026-05-01,0,0.0
ORD-0138070,R-0338,2026-05-30,18.85,web,delivery,completed,2026-05-01,1,18.85
ORD-0190887,R-0435,2026-05-30,25.7,web,pickup,completed,2026-05-01,1,25.7
ORD-0138078,R-0338,2026-05-30,11.44,web,pickup,completed,2026-05-01,1,11.44
ORD-0013826,R-0023,2026-05-30,22.06,app,delivery,completed,2026-05-01,1,22.06
ORD-0060912,R-0148,2026-05-30,26.37,web,delivery,completed,2026-05-01,1,26.37
ORD-0192040,R-0442,2026-05-30,30.57,app,pickup,refunded,2026-05-01,0,0.0
ORD-0198858,R-0448,2026-05-30,55.24,app,delivery,completed,2026-05-01,1,55.24
ORD-0156450,R-0367,2026-05-30,21.22,app,pickup,completed,2026-05-01,1,21.22
ORD-0160263,R-0374,2026-05-30,47.39,web,pickup,completed,2026-05-01,1,47.39
ORD-0007876,R-0010,2026-05-30,47.0,app,pickup,completed,2026-05-01,1,47.0
ORD-0160257,R-0374,2026-05-30,32.17,web,pickup,cancelled,2026-05-01,0,0.0
ORD-0094356,R-0212,2026-05-30,84.59,app,delivery,completed,2026-05-01,1,84.59
ORD-0018444,R-0031,2026-05-30,26.73,web,delivery,completed,2026-05-01,1,26.73
ORD-0235015,R-0544,2026-05-30,15.32,web,delivery,completed,2026-05-01,1,15.32
ORD-0160248,R-0374,2026-05-30,19.33,web,pickup,completed,2026-05-01,1,19.33
ORD-0077703,R-0180,2026-05-30,15.28,app,pickup,completed,2026-05-01,1,15.28
ORD-0030327,R-0063,2026-05-30,31.0,app,delivery,completed,2026-05-01,1,31.0
ORD-0212854,R-0488,2026-05-30,19.55,app,delivery,completed,2026-05-01,1,19.55
ORD-0088404,R-0202,2026-05-30,39.36,app,delivery,completed,2026-05-01,1,39.36
ORD-0212860,R-0488,2026-05-30,21.61,app,pickup,completed,2026-05-01,1,21.61
ORD-0128941,R-0315,2026-05-30,26.0,app,delivery,refunded,2026-05-01,0,0.0
ORD-0108459,R-0245,2026-05-30,27.01,web,delivery,completed,2026-05-01,1,27.01
ORD-0186220,R-0426,2026-05-30,45.13,web,pickup,completed,2026-05-01,1,45.13
ORD-0068404,R-0162,2026-05-30,15.04,app,delivery,completed,2026-05-01,1,15.04
ORD-0094353,R-0212,2026-05-30,38.59,web,delivery,completed,2026-05-01,1,38.59
ORD-0234996,R-0544,2026-05-30,26.19,app,delivery,completed,2026-05-01,1,26.19
ORD-0054105,R-0126,2026-05-30,11.47,app,pickup,completed,2026-05-01,1,11.47
ORD-0160267,R-0374,2026-05-30,22.01,web,delivery,completed,2026-05-01,1,22.01
ORD-0160222,R-0374,2026-05-30,39.65,web,pickup,cancelled,2026-05-01,0,0.0
ORD-0018451,R-0031,2026-05-30,25.48,web,delivery,completed,2026-05-01,1,25.48
ORD-0100701,R-0226,2026-05-30,25.76,web,delivery,completed,2026-05-01,1,25.76
ORD-0251427,R-0589,2026-05-30,17.07,web,delivery,completed,2026-05-01,1,17.07
ORD-0162191,R-0376,2026-05-30,65.34,app,pickup,completed,2026-05-01,1,65.34
ORD-0068459,R-0162,2026-05-30,32.29,app,delivery,completed,2026-05-01,1,32.29
ORD-0105109,R-0235,2026-05-30,41.26,app,pickup,completed,2026-05-01,1,41.26
ORD-0086223,R-0195,2026-05-30,51.58,web,pickup,completed,2026-05-01,1,51.58
ORD-0050846,R-0124,2026-05-30,37.26,app,delivery,completed,2026-05-01,1,37.26
ORD-0211716,R-0486,2026-05-30,16.16,app,pickup,completed,2026-05-01,1,16.16
ORD-0162183,R-0376,2026-05-30,61.01,app,pickup,completed,2026-05-01,1,61.01
ORD-0108458,R-0245,2026-05-30,24.21,app,delivery,completed,2026-05-01,1,24.21
ORD-0007861,R-0010,2026-05-30,36.95,web,delivery,completed,2026-05-01,1,36.95
ORD-0050854,R-0124,2026-05-30,33.45,web,pickup,completed,2026-05-01,1,33.45
ORD-0050856,R-0124,2026-05-30,31.2,app,delivery,completed,2026-05-01,1,31.2
ORD-0186210,R-0426,2026-05-30,47.65,web,delivery,completed,2026-05-01,1,47.65
ORD-0186213,R-0426,2026-05-30,13.2,app,pickup,completed,2026-05-01,1,13.2
ORD-0054078,R-0126,2026-05-30,24.56,app,pickup,completed,2026-05-01,1,24.56
ORD-0162170,R-0376,2026-05-30,50.45,app,pickup,completed,2026-05-01,1,50.45
ORD-0162169,R-0376,2026-05-30,38.14,app,pickup,completed,2026-05-01,1,38.14
ORD-0088406,R-0202,2026-05-30,26.37,web,delivery,completed,2026-05-01,1,26.37
ORD-0007864,R-0010,2026-05-30,58.27,app,pickup,completed,2026-05-01,1,58.27
ORD-0002571,R-0005,2026-05-30,21.08,app,pickup,completed,2026-05-01,1,21.08
ORD-0018427,R-0031,2026-05-30,21.85,app,delivery,completed,2026-05-01,1,21.85
ORD-0160216,R-0374,2026-05-30,47.4,app,pickup,completed,2026-05-01,1,47.4
ORD-0160213,R-0374,2026-05-30,27.93,app,delivery,completed,2026-05-01,1,27.93
ORD-0234370,R-0542,2026-05-30,13.87,app,delivery,completed,2026-05-01,1,13.87
ORD-0158636,R-0371,2026-05-30,10.37,app,delivery,completed,2026-05-01,1,10.37
ORD-0129724,R-0321,2026-05-30,16.81,web,pickup,completed,2026-05-01,1,16.81
ORD-0054192,R-0126,2026-05-30,28.62,web,delivery,completed,2026-05-01,1,28.62
ORD-0068355,R-0162,2026-05-30,18.87,web,delivery,completed,2026-05-01,1,18.87
ORD-0234096,R-0541,2026-05-30,30.36,web,delivery,completed,2026-05-01,1,30.36
ORD-0018085,R-0030,2026-05-30,26.7,app,pickup,completed,2026-05-01,1,26.7
ORD-0054195,R-0126,2026-05-30,23.42,web,delivery,completed,2026-05-01,1,23.42
ORD-0104937,R-0234,2026-05-30,19.68,app,delivery,completed,2026-05-01,1,19.68
ORD-0129737,R-0321,2026-05-30,24.96,app,pickup,cancelled,2026-05-01,0,0.0
ORD-0054197,R-0126,2026-05-30,29.21,app,delivery,completed,2026-05-01,1,29.21
ORD-0018074,R-0030,2026-05-30,73.0,app,pickup,completed,2026-05-01,1,73.0
ORD-0068340,R-0162,2026-05-30,27.98,app,pickup,completed,2026-05-01,1,27.98
ORD-0158619,R-0371,2026-05-30,35.29,web,delivery,completed,2026-05-01,1,35.29
ORD-0035881,R-0078,2026-05-30,25.75,web,delivery,completed,2026-05-01,1,25.75
ORD-0054210,R-0126,2026-05-30,42.57,app,pickup,completed,2026-05-01,1,42.57
ORD-0035880,R-0078,2026-05-30,39.13,web,delivery,completed,2026-05-01,1,39.13
ORD-0054221,R-0126,2026-05-30,29.58,web,delivery,completed,2026-05-01,1,29.58
ORD-0002553,R-0005,2026-05-30,18.23,app,pickup,completed,2026-05-01,1,18.23
ORD-0158654,R-0371,2026-05-30,40.31,web,delivery,completed,2026-05-01,1,40.31
ORD-0113106,R-0261,2026-05-30,11.07,web,delivery,completed,2026-05-01,1,11.07
ORD-0234376,R-0542,2026-05-30,24.83,app,delivery,completed,2026-05-01,1,24.83
ORD-0214091,R-0491,2026-05-30,18.01,web,pickup,completed,2026-05-01,1,18.01
ORD-0035903,R-0078,2026-05-30,28.02,web,pickup,completed,2026-05-01,1,28.02
ORD-0212889,R-0488,2026-05-30,24.53,web,pickup,completed,2026-05-01,1,24.53
ORD-0186240,R-0426,2026-05-30,34.77,app,delivery,completed,2026-05-01,1,34.77
ORD-0100715,R-0226,2026-05-30,36.23,app,delivery,completed,2026-05-01,1,36.23
ORD-0068386,R-0162,2026-05-30,21.62,web,pickup,completed,2026-05-01,1,21.62
ORD-0068384,R-0162,2026-05-30,22.0,app,pickup,completed,2026-05-01,1,22.0
ORD-0129005,R-0315,2026-05-30,36.87,web,delivery,completed,2026-05-01,1,36.87
ORD-0195237,R-0446,2026-05-30,47.85,app,delivery,completed,2026-05-01,1,47.85
ORD-0018405,R-0031,2026-05-30,9.63,web,delivery,completed,2026-05-01,1,9.63
ORD-0235053,R-0544,2026-05-30,15.3,web,pickup,completed,2026-05-01,1,15.3
ORD-0068376,R-0162,2026-05-30,24.47,app,pickup,completed,2026-05-01,1,24.47
ORD-0234784,R-0543,2026-05-30,17.06,app,delivery,completed,2026-05-01,1,17.06
ORD-0159268,R-0372,2026-05-30,15.53,app,delivery,completed,2026-05-01,1,15.53
ORD-0213243,R-0490,2026-05-30,15.03,app,delivery,completed,2026-05-01,1,15.03
ORD-0129325,R-0316,2026-05-30,29.46,app,pickup,completed,2026-05-01,1,29.46
ORD-0054161,R-0126,2026-05-30,29.71,app,pickup,completed,2026-05-01,1,29.71
ORD-0098403,R-0219,2026-05-30,19.32,app,pickup,completed,2026-05-01,1,19.32
ORD-0018113,R-0030,2026-05-30,22.72,web,pickup,completed,2026-05-01,1,22.72
ORD-0054168,R-0126,2026-05-30,36.53,web,pickup,completed,2026-05-01,1,36.53
ORD-0018104,R-0030,2026-05-30,19.4,web,pickup,completed,2026-05-01,1,19.4
ORD-0234789,R-0543,2026-05-30,25.19,app,pickup,completed,2026-05-01,1,25.19
ORD-0158599,R-0371,2026-05-30,34.49,app,delivery,completed,2026-05-01,1,34.49
ORD-0235054,R-0544,2026-05-30,24.75,web,delivery,completed,2026-05-01,1,24.75
ORD-0162198,R-0376,2026-05-30,28.18,web,delivery,completed,2026-05-01,1,28.18
ORD-0114883,R-0273,2026-05-30,32.92,web,pickup,completed,2026-05-01,1,32.92
ORD-0084435,R-0190,2026-05-30,15.01,web,delivery,completed,2026-05-01,1,15.01
ORD-0049347,R-0120,2026-05-30,23.77,app,delivery,completed,2026-05-01,1,23.77
ORD-0105131,R-0235,2026-05-30,33.67,app,pickup,refunded,2026-05-01,0,0.0
ORD-0082490,R-0189,2026-05-30,31.61,web,pickup,completed,2026-05-01,1,31.61
ORD-0098418,R-0219,2026-05-30,34.75,app,pickup,completed,2026-05-01,1,34.75
ORD-0236467,R-0547,2026-05-30,16.66,app,delivery,completed,2026-05-01,1,16.66
ORD-0211594,R-0486,2026-05-30,14.93,web,delivery,completed,2026-05-01,1,14.93
ORD-0250800,R-0588,2026-05-30,16.4,web,pickup,completed,2026-05-01,1,16.4
ORD-0105128,R-0235,2026-05-30,42.67,web,delivery,completed,2026-05-01,1,42.67
ORD-0184145,R-0424,2026-05-30,68.78,app,delivery,refunded,2026-05-01,0,0.0
ORD-0127994,R-0314,2026-05-30,33.42,app,delivery,completed,2026-05-01,1,33.42
ORD-0100264,R-0224,2026-05-30,64.71,web,pickup,completed,2026-05-01,1,64.71
ORD-0184151,R-0424,2026-05-30,43.09,web,pickup,completed,2026-05-01,1,43.09
ORD-0236452,R-0547,2026-05-30,17.63,web,pickup,completed,2026-05-01,1,17.63
ORD-0164203,R-0382,2026-05-30,49.5,web,pickup,completed,2026-05-01,1,49.5
ORD-0185229,R-0425,2026-05-30,38.69,app,delivery,completed,2026-05-01,1,38.69
ORD-0068532,R-0162,2026-05-30,13.49,app,delivery,completed,2026-05-01,1,13.49
ORD-0211615,R-0486,2026-05-30,18.17,web,pickup,completed,2026-05-01,1,18.17
ORD-0236483,R-0547,2026-05-30,18.77,app,pickup,completed,2026-05-01,1,18.77
ORD-0251401,R-0589,2026-05-30,11.43,web,delivery,completed,2026-05-01,1,11.43
ORD-0095787,R-0214,2026-05-30,50.82,web,delivery,completed,2026-05-01,1,50.82
ORD-0165376,R-0383,2026-05-30,42.32,web,delivery,completed,2026-05-01,1,42.32
ORD-0071028,R-0164,2026-05-30,30.16,app,delivery,completed,2026-05-01,1,30.16
ORD-0019781,R-0035,2026-05-30,34.43,web,delivery,completed,2026-05-01,1,34.43
ORD-0114897,R-0273,2026-05-30,38.06,app,delivery,completed,2026-05-01,1,38.06
ORD-0002590,R-0005,2026-05-30,36.63,web,delivery,refunded,2026-05-01,0,0.0
ORD-0165430,R-0383,2026-05-30,30.7,web,pickup,completed,2026-05-01,1,30.7
ORD-0165418,R-0383,2026-05-30,15.76,web,delivery,completed,2026-05-01,1,15.76
ORD-0127917,R-0314,2026-05-30,43.51,web,delivery,completed,2026-05-01,1,43.51
ORD-0165415,R-0383,2026-05-30,16.5,web,delivery,cancelled,2026-05-01,0,0.0
ORD-0236505,R-0547,2026-05-30,28.23,app,delivery,completed,2026-05-01,1,28.23
ORD-0079103,R-0182,2026-05-30,32.01,app,delivery,completed,2026-05-01,1,32.01
ORD-0210824,R-0482,2026-05-30,36.33,app,delivery,completed,2026-05-01,1,36.33
ORD-0090519,R-0206,2026-05-30,22.17,web,pickup,completed,2026-05-01,1,22.17
ORD-0165406,R-0383,2026-05-30,24.54,app,delivery,completed,2026-05-01,1,24.54
ORD-0195322,R-0446,2026-05-30,36.26,web,delivery,completed,2026-05-01,1,36.26
ORD-0108451,R-0245,2026-05-30,24.19,app,delivery,completed,2026-05-01,1,24.19
ORD-0165390,R-0383,2026-05-30,45.7,web,delivery,completed,2026-05-01,1,45.7
ORD-0210835,R-0482,2026-05-30,40.84,app,delivery,completed,2026-05-01,1,40.84
ORD-0250494,R-0587,2026-05-30,13.83,app,pickup,completed,2026-05-01,1,13.83
ORD-0114885,R-0273,2026-05-30,23.88,web,delivery,completed,2026-05-01,1,23.88
ORD-0071000,R-0164,2026-05-30,18.93,app,delivery,completed,2026-05-01,1,18.93
ORD-0128005,R-0314,2026-05-30,46.85,web,delivery,completed,2026-05-01,1,46.85
ORD-0128006,R-0314,2026-05-30,49.2,web,delivery,completed,2026-05-01,1,49.2
ORD-0164182,R-0382,2026-05-30,17.49,web,delivery,completed,2026-05-01,1,17.49
ORD-0090016,R-0204,2026-05-30,26.01,app,delivery,cancelled,2026-05-01,0,0.0
ORD-0163316,R-0379,2026-05-30,18.47,app,delivery,completed,2026-05-01,1,18.47
ORD-0163315,R-0379,2026-05-30,21.93,app,delivery,completed,2026-05-01,1,21.93
ORD-0235087,R-0544,2026-05-30,21.61,web,delivery,completed,2026-05-01,1,21.61
ORD-0082486,R-0189,2026-05-30,30.84,app,pickup,completed,2026-05-01,1,30.84
ORD-0195276,R-0446,2026-05-30,54.81,web,pickup,completed,2026-05-01,1,54.81
ORD-0077691,R-0180,2026-05-30,27.77,web,pickup,completed,2026-05-01,1,27.77
ORD-0251418,R-0589,2026-05-30,24.49,web,delivery,completed,2026-05-01,1,24.49
ORD-0162230,R-0376,2026-05-30,37.32,web,delivery,completed,2026-05-01,1,37.32
ORD-0050040,R-0121,2026-05-30,22.66,app,pickup,completed,2026-05-01,1,22.66
ORD-0162226,R-0376,2026-05-30,34.39,app,delivery,completed,2026-05-01,1,34.39
ORD-0050046,R-0121,2026-05-30,31.11,web,delivery,completed,2026-05-01,1,31.11
ORD-0235070,R-0544,2026-05-30,25.65,app,delivery,completed,2026-05-01,1,25.65
ORD-0162214,R-0376,2026-05-30,27.02,web,pickup,completed,2026-05-01,1,27.02
ORD-0235068,R-0544,2026-05-30,15.64,web,delivery,completed,2026-05-01,1,15.64
ORD-0128105,R-0314,2026-05-30,83.99,app,delivery,completed,2026-05-01,1,83.99
ORD-0077696,R-0180,2026-05-30,27.86,web,pickup,completed,2026-05-01,1,27.86
ORD-0018469,R-0031,2026-05-30,21.57,web,delivery,completed,2026-05-01,1,21.57
ORD-0050840,R-0124,2026-05-30,32.83,web,delivery,completed,2026-05-01,1,32.83
ORD-0163319,R-0379,2026-05-30,22.67,web,delivery,completed,2026-05-01,1,22.67
ORD-0084462,R-0190,2026-05-30,43.95,app,delivery,completed,2026-05-01,1,43.95
ORD-0211656,R-0486,2026-05-30,13.14,web,pickup,completed,2026-05-01,1,13.14
ORD-0163324,R-0379,2026-05-30,20.96,web,delivery,completed,2026-05-01,1,20.96
ORD-0114741,R-0271,2026-05-30,22.03,web,pickup,completed,2026-05-01,1,22.03
ORD-0251406,R-0589,2026-05-30,6.94,app,pickup,completed,2026-05-01,1,6.94
ORD-0128024,R-0314,2026-05-30,59.37,app,delivery,completed,2026-05-01,1,59.37
ORD-0211628,R-0486,2026-05-30,14.67,web,delivery,completed,2026-05-01,1,14.67
ORD-0163343,R-0379,2026-05-30,36.54,app,delivery,completed,2026-05-01,1,36.54
ORD-0211633,R-0486,2026-05-30,17.35,web,delivery,completed,2026-05-01,1,17.35
ORD-0105120,R-0235,2026-05-30,22.28,app,pickup,completed,2026-05-01,1,22.28
ORD-0236427,R-0547,2026-05-30,18.2,web,pickup,completed,2026-05-01,1,18.2
